Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A6004,0.9560111860052988,2.78082725737693,0.25,0.0,65.4399999,0.18,0.75
A6022,0.09630026809651475,0.4425569219672606,0.0,0.0,7.61,0.0,0.1
A6035,0.9081478127631977,2.2129349680145274,0.25,0.0,40.53,0.18,0.75
A6049,0.26654898678504285,0.915165122224638,0.0,0.0,11.5299999,0.0,0.18
A6362,1.1083389820338985,4.816278401416176,0.0,0.0,65.4399999,0.0,0.24
A6363,0.5675077458230054,1.7146566352918124,0.18,0.0,40.53,0.0,0.45
A6364,0.572207621441712,1.713328108402738,0.18,0.0,40.53,0.0,0.45
A6365,0.5421698380232889,1.8536175020192243,0.18,0.0,40.53,0.0,0.45
A6370,0.2621529050642202,1.9792597192070136,0.0,0.0,65.4399999,0.0,0.17
A6371,0.27673978817700456,1.013282584343701,0.0,0.0,10.0,0.0,0.18
A6373,0.5313582995323887,1.6585097469244114,0.18,0.0,40.53,0.0,0.45
A6377,0.06024271844660195,0.39199788225917437,0.0,0.0,6.04,0.0,0.0
A6389,0.6677124179575163,3.0849748829010024,0.0,0.0,40.53,0.0,0.24
A6390,0.559381926602728,1.472604718083199,0.18,0.0,34.89,0.0,0.45
A6391,0.54250817457588,1.4306194348094572,0.18,0.0,31.25,0.0,0.45
A6392,0.5549952641826104,1.5519591309812264,0.18,0.0,34.89,0.0,0.45
A6395,0.1279289719588785,0.5779870306457592,0.0,0.0,10.0,0.0,0.1
A6396,0.5699646970308435,1.7111120306026006,0.18,0.0,40.53,0.0,0.45
A6398,0.5902295272164949,1.748765596410904,0.18,0.0,40.53,0.0,0.45
A6399,0.5742175214189442,1.7182744259082274,0.18,0.0,40.53,0.0,0.45
A6400,0.580361079327252,1.7301892433407375,0.18,0.0,40.53,0.0,0.45
A6401,0.5786410352912067,1.7284969619432966,0.18,0.0,40.53,0.0,0.45
A6402,0.49178648759636207,1.6244230678072893,0.18,0.0,40.53,0.0,0.45
A6403,0.5700999998925926,1.7096703007302358,0.18,0.0,40.53,0.0,0.45
A6404,0.570286559330745,1.7082221132286226,0.18,0.0,40.53,0.0,0.45
A6405,0.5702761771150407,1.7391031108183037,0.18,0.0,40.53,0.0,0.45
A6406,0.5813211045795548,1.7690767573806152,0.18,0.0,40.53,0.0,0.45
A6408,0.5149681134972228,1.6299028290617794,0.18,0.0,40.53,0.0,0.45
A6439,0.15071428571428572,0.266327598289005,0.0,0.0,0.9,0.0,0.18
A6442,0.1255709219858156,0.5351743244767471,0.0,0.0,9.1,0.0,0.1
