Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A8862,11.666666666666666,2.886751345948129,10.0,10.0,15.0,10.0,12.5
A8882,7.68246192893401,4.983804452819805,6.645,2.4,39.84,3.97,10.0
A8888,3.591863297582258,3.477152800815364,2.97,0.18,36.31,1.29,4.0
A8889,3.6510946502057617,3.678716853998953,2.97,0.18,36.31,1.29,4.0
A8892,5.8667741935483875,3.1296756886055355,4.39,3.02,19.18,4.07,6.82
A8894,4.576083916083916,2.073963956731508,3.67,2.89,19.18,3.26,5.0
A8895,6.4223622047244096,3.2823954320782907,4.92,2.95,17.42,3.775,9.0
A8896,5.398018181818181,2.654573514920411,4.2,3.0,19.01,3.67,6.4875
A8918,6.560052356020942,3.203605944849647,5.39,3.33,28.84,4.25,8.235
A8922,3.6874299065420564,2.574954495014669,3.02,1.48,30.67,2.39,3.5675
A8923,4.086334556895648,2.7469641621924614,3.07,2.0,30.67,2.5,4.1
A8969,4.009795150501672,4.045950050669502,3.0,0.18,46.56,1.4,4.48
A8970,4.010018453967604,4.048597562971015,3.0,0.18,46.56,1.4,4.46
A8971,4.152557436517533,3.4800761826676876,3.12,0.32,25.18,1.9775,5.0
A9438,3.727873563218391,1.397386430803451,3.19,2.5,11.56,3.0,3.87
A9829,3.800883246527778,2.817261134625261,3.02,1.0,27.25,2.2575,4.0
A9830,2.390441001191895,1.6632749909442717,2.24,1.0,20.56,1.29,2.86
