Time_Period,pIES_MW,pGridSale_MW,pGridPurchase_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_per_hr,qSteam_Electrolyzer_MWth,H2_storage_level_kg,H2_to_storage_kg_per_hr,H2_from_storage_kg_per_hr,H2_to_market_kg_per_hr,BatterySOC_MWh,BatteryCharge_MW,BatteryDischarge_MW,Energy_Revenue_USD,H2_Revenue_USD,AS_Revenue_USD
2757,717.3700758735943,717.3700758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40106.386154226115,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.6250000000000006,15140.095451312207,14149.219091903806,1295.6286544772909
2758,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40173.80789996981,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,11073.71142224703,14149.219091903806,941.3195044010898
2759,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40241.22964571349,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,8848.217961659522,14149.219091903806,933.2318517139526
2760,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40308.65139145717,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,913.8499717388327,14149.219091903806,544.834477937547
2761,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40376.07313720085,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,0.0,14149.219091903806,426.9018814086334
2762,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40443.494882944535,4979.674796747968,4716.406363967935,4716.406363967935,5.6,2.5,0.0,0.0,14149.219091903806,404.6358261843628
2763,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40510.916628688225,4979.674796747968,4716.406363967935,4716.406363967935,5.6,0.0,0.0,0.0,14149.219091903806,427.34922550970595
2764,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40578.338374431914,4979.674796747968,4716.406363967935,4716.406363967935,5.6,0.0,0.0,0.0,14149.219091903806,370.957820706103
2765,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40645.7601201756,4979.674796747968,4716.406363967935,4716.406363967935,7.9,2.5,0.0,0.0,14149.219091903806,396.32457215100663
2766,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40713.18186591928,4979.674796747968,4716.406363967935,4716.406363967935,7.9,0.0,0.0,0.0,14149.219091903806,542.4995895666191
2767,714.4624671779421,714.4624671779421,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40780.60361166297,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.2826086956521756,0.0,7.144624671779422,14149.219091903806,415.73122013362877
2768,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40848.02535740665,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,1777.5277881665138,14149.219091903806,632.9974765891008
2769,718.8610758735942,718.8610758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40915.447103150334,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,2.1159999999999854,8054.838355163623,14149.219091903806,848.0457820468001
2770,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40982.86884889402,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,5346.124392913854,14149.219091903806,713.9909349569707
2771,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41050.2905946377,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,9382.193043185349,14149.219091903806,1172.6955021166436
2772,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41117.712340381375,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,8704.868946484801,14149.219091903806,1026.5788288464366
2773,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41185.134086125065,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,11937.389238674714,14149.219091903806,1355.0034531404426
2774,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41252.555831868754,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,12711.473920618193,14149.219091903806,1192.8586422614253
2775,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41319.977577612444,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,18054.80846125584,14149.219091903806,1466.3235457608632
2776,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41387.399323356134,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,17502.914752833174,14149.219091903806,1542.5055566068625
2777,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41454.821069099824,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652174,0.0,2.5,29460.27830778242,14149.219091903806,2243.329996220126
2778,717.5250758735942,717.5250758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41522.24281484353,4979.674796747968,4716.406363967935,4716.406363967935,6.434782608695652,0.0,0.7799999999999969,20858.453955645386,14149.219091903806,1635.049671979971
2779,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41589.66456058722,4979.674796747968,4716.406363967935,4716.406363967935,6.434782608695655,0.0,0.0,15832.898726047697,14149.219091903806,1336.7929011891551
2780,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41657.08630633091,4979.674796747968,4716.406363967935,4716.406363967935,3.717391304347826,0.0,2.5,23357.483838994976,14149.219091903806,1865.0893710950913
2781,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41724.5080520746,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,2.5,34365.52972524033,14149.219091903806,2283.414008631435
2782,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41791.92979781829,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,7199.7042871502545,14149.219091903806,904.8826174924246
2783,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41859.35154356195,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,3658.983612334699,14149.219091903806,803.182772407463
2784,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41926.77328930561,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,0.0,14149.219091903806,507.96166634222976
2785,718.7330758735943,718.7330758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41994.19503504927,4979.674796747968,4716.406363967935,4716.406363967935,1.1391304347826083,0.0,1.9880000000000007,4333.960447517774,14149.219091903806,697.8997395118117
2786,714.6136959114015,714.6136959114015,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42061.61678079293,4979.674796747968,4716.406363967935,4716.406363967935,3.1,2.131379962192815,0.0,1618.6000212393244,14149.219091903806,449.21381294120624
2787,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42129.03852653662,4979.674796747968,4716.406363967935,4716.406363967935,5.4,2.5,0.0,0.0,14149.219091903806,353.59506266254806
2788,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42196.46027228031,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,0.0,14149.219091903806,347.43309971541953
2789,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42263.882018024,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,0.0,14149.219091903806,421.18535051615487
2790,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42331.30376376766,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,13582.319187804611,14149.219091903806,1444.5389758598558
2791,718.8610758735942,718.8610758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42398.72550951132,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,2.116000000000024,16436.75849984973,14149.219091903806,1551.3824674859225
2792,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42466.14725525501,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,0.0,15449.440110455324,14149.219091903806,1085.4010153351092
2793,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42533.56900099867,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,9078.054914353384,14149.219091903806,972.7221442636336
2794,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42600.99074674233,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,13951.442901879513,14149.219091903806,951.7605066765533
2795,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42668.41249248599,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,16933.102417513663,14149.219091903806,1425.718804238159
2796,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42735.83423822971,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,16184.103813225756,14149.219091903806,1348.489638499906
2797,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42803.25598397343,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,16606.98340799118,14149.219091903806,1315.9675903537582
2798,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42870.67772971715,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652174,0.0,2.5,22354.13695815131,14149.219091903806,1472.1584974868917
2799,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42938.09947546081,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652187,0.0,0.0,19782.164094111202,14149.219091903806,1471.3161257380293
2800,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,43005.521221204704,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304385,0.0,2.5,23044.61223098996,14149.219091903806,2018.3477984493734
2801,804.1002764321678,804.1002764321678,0.0,928.1373699281028,2979.887195121951,125.0,125.0,3074.1869918699185,46.11280487804879,41205.564918168166,3074.1869918699185,4716.406363967935,4716.406363967935,1.8478260869565526,0.0,2.5,56709.17199537864,14149.219091903806,13187.348447695142
2802,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41272.986663912,4979.674796747968,4716.406363967935,4716.406363967935,4.147826086956572,2.5,0.0,16516.917379576866,14149.219091903806,1512.9554896148886
2803,717.1410758735943,717.1410758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41340.4084096556,4979.674796747968,4716.406363967935,4716.406363967935,3.717391304347818,0.0,0.3960000000000443,21291.918542687017,14149.219091903806,1862.0725757067553
2804,804.1002764321679,804.1002764321679,0.0,928.1373699281029,2979.8871951219517,125.0,125.0,3074.1869918699185,46.11280487804834,39540.45210661883,3074.1869918699185,4716.406363967935,4716.406363967935,1.0,0.0,2.5,82685.63142551982,14149.219091903806,15253.016023564236
2805,714.6455957223656,714.6455957223656,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39607.87385236276,4979.674796747968,4716.406363967935,4716.406363967935,2.931521739130398,2.0994801512287014,0.0,13942.735572543354,14149.219091903806,1207.4030113241793
2806,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39675.295598106444,4979.674796747968,4716.406363967935,4716.406363967935,5.231521739130403,2.5,0.0,11302.928325699628,14149.219091903806,1118.442994238167
2807,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39742.717343850134,4979.674796747968,4716.406363967935,4716.406363967935,7.531521739130416,2.5,0.0,10902.951083210417,14149.219091903806,1054.8081363906124
2808,804.1002764321679,804.1002764321679,0.0,928.1373699281029,2979.8871951219517,125.0,125.0,3074.1869918699185,46.11280487804834,37942.76104081333,3074.1869918699185,4716.406363967935,4716.406363967935,4.814130434782624,0.0,2.5,93512.84164767897,14149.219091903806,19758.678318879967
2809,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38010.182786556936,4979.674796747968,4716.406363967935,4716.406363967935,7.114130434782629,2.5,0.0,7635.279861088722,14149.219091903806,866.9130365263304
2810,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38077.604532300626,4979.674796747968,4716.406363967935,4716.406363967935,4.396739130434794,0.0,2.5,24368.023170597375,14149.219091903806,1791.3041931609687
2811,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38145.026278044315,4979.674796747968,4716.406363967935,4716.406363967935,1.679347826086957,0.0,2.5,31754.670099819185,14149.219091903806,2074.0633187643225
2812,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38212.448023788005,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,0.0,15965.496565084311,14149.219091903806,1073.5098403761212
2813,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38279.869769531695,4979.674796747968,4716.406363967935,4716.406363967935,3.9793478260869604,2.5,0.0,5267.557434567758,14149.219091903806,580.5588426715101
2814,715.2008887280366,715.2008887280366,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38347.291515275385,4979.674796747968,4716.406363967935,4716.406363967935,5.4,1.5441871455576406,0.0,7963.761895986688,14149.219091903806,805.3970372525476
2815,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38414.713261019075,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,1060.6539376722876,14149.219091903806,358.8759108657121
2816,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38482.135006762765,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,0.0,8833.883060142049,14149.219091903806,674.2460983762968
2817,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38549.556752506454,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,4596.167063246578,14149.219091903806,496.30468151980114
2818,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38616.978498250144,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,12740.143723653136,14149.219091903806,895.2210633084946
