HourOfYear,Electrolyzer_Capacity_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pIES_MW,H2_Storage_Level_kg,H2_to_Market_kg_hr,H2_from_Storage_kg_hr,H2_net_to_Storage_kg_hr,"Electrolyzer_Status (0=off, 1=on)","Electrolyzer_Startup (0=no, 1=yes)","Electrolyzer_Shutdown (0=no, 1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,RegUp_Turbine_MW,RegDown_Turbine_MW,SR_Turbine_MW,NSR_Turbine_MW,RegUp_Electrolyzer_MW,RegDown_Electrolyzer_MW,SR_Electrolyzer_MW,NSR_Electrolyzer_MW,Total_RegUp_MW,Total_RegDown_MW,Total_SR_MW,Total_NSR_MW,EnergyPrice_LMP_USDperMWh,p_RegU_CAISO,deploy_factor_RegU_CAISO,loc_RegU_CAISO,mileage_factor_RegU_CAISO,p_RegD_CAISO,deploy_factor_RegD_CAISO,loc_RegD_CAISO,mileage_factor_RegD_CAISO,p_Spin_CAISO,deploy_factor_Spin_CAISO,loc_Spin_CAISO,p_NSpin_CAISO,deploy_factor_NSpin_CAISO,loc_NSpin_CAISO,p_RMU_CAISO,deploy_factor_RMU_CAISO,loc_RMU_CAISO,p_RMD_CAISO,deploy_factor_RMD_CAISO,loc_RMD_CAISO,Deployed_Up_Reserves_MW,Deployed_Down_Reserves_MW,Revenue_Energy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
6166,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8257,11.8351,0.5834,-0.553,1.0237,3.7107,0.7067,0.1016,1.0088,10.0092,0.8899,-0.4482,10.8164,0.902,0.0071,1.7656,0.8451,-0.0789,3.6256,0.7216,-0.0004,0.0,0.0,14753.766,0.0,-0.8925,14752.8735,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13992.8735
6167,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9658,16.5025,0.6691,-0.1633,1.036,5.6945,0.7331,0.1263,1.0111,3.0,0.9126,-0.1679,10.7668,0.9292,-0.0709,2.2729,0.8245,0.1467,2.6283,0.7067,0.0866,0.0,0.0,17087.004,0.0,-0.2758,17086.7282,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16326.7282
6168,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9175,10.3313,0.6749,0.2845,1.0344,12.0927,0.4984,0.0028,0.9812,23.7721,0.8603,0.1319,12.2236,0.8786,-0.1473,5.914,0.8257,0.3192,3.7045,0.6074,-0.0347,0.0,0.0,13648.65,0.0,0.2719,13648.9219,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12888.9219
6169,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4556,8.837,0.4954,0.536,1.0377,10.0811,0.6743,-0.2407,0.9648,14.5235,0.8948,-0.3221,17.6424,0.9334,-0.0174,3.0923,0.7639,-0.1914,2.2378,0.5932,0.074,0.0,0.0,12713.128,0.0,-0.0442,12713.0838,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11953.0838
6170,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3761,7.8572,0.5475,-0.1933,1.0243,7.7178,0.4134,-0.0613,0.9755,3.0,0.894,0.3149,7.1345,0.8809,-0.3588,2.5277,0.7552,-0.1263,2.4258,0.6033,0.1971,0.0,0.0,13062.918,0.0,-0.2985,13062.6195,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12302.6195
6171,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1645,9.1039,0.7587,0.0833,1.0282,2.0,0.5138,0.0103,0.9627,21.2884,0.8862,0.2725,3.127,0.8783,0.0033,3.9438,0.7029,0.0334,2.4808,0.615,-0.2529,0.0,0.0,9942.51,0.0,0.3694,9942.8794,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9182.8794
6172,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2377,8.9509,0.514,0.5822,1.0213,8.1816,0.4961,-0.0634,0.9996,10.038,0.8465,-0.1481,9.3888,0.9011,0.0083,2.0113,0.6839,0.0632,3.0817,0.6467,0.0574,0.0,0.0,11490.326,0.0,0.379,11490.705,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10730.705
6173,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3167,12.4649,0.5576,0.3002,1.0171,9.4807,0.7594,0.0946,1.0017,9.4279,0.8682,-0.095,6.26,0.9006,0.0204,1.3475,0.7361,0.3827,3.0915,0.6245,-0.4137,0.0,0.0,10380.346,0.0,0.3202,10380.6662,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9620.6662
6174,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9521,11.1488,0.5873,-0.3031,1.0052,12.3164,0.7057,0.0851,1.0065,13.5885,0.8568,0.0596,8.5681,0.893,0.233,0.5,0.6902,-0.1462,1.2227,0.6142,0.4017,0.0,0.0,8721.798,0.0,0.0746,8721.8726,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,7961.8726
6175,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2306,6.8494,0.5832,-0.0661,1.0022,8.8425,0.5744,0.0077,1.0003,8.5546,0.8594,0.1496,6.5591,0.8819,-0.3298,1.5296,0.6855,0.1214,2.1075,0.6497,-0.3519,0.0,0.0,12247.628,0.0,-0.2386,12247.3894,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11487.3894
6176,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8055,9.5543,0.5055,0.0644,0.9889,17.6634,0.6086,0.1355,1.0018,10.9925,0.8904,-0.1045,10.4449,0.9066,0.2085,1.5938,0.7365,-0.2274,0.5,0.6615,-0.0319,0.0,0.0,11706.09,0.0,0.3039,11706.3939,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10946.3939
6177,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3977,17.3521,0.5686,0.3182,1.0012,8.6508,0.7092,0.1625,1.0243,10.9032,0.8818,0.3569,14.5985,0.9348,-0.3487,1.7842,0.7839,0.4668,1.8564,0.7146,-0.5527,0.0,0.0,12691.126,0.0,0.4889,12691.6149,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11931.6149
6178,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5335,5.1826,0.4083,-0.3008,0.996,6.0491,0.6841,-0.2642,1.0175,12.523,0.8961,-0.2024,9.5609,0.9504,-0.1617,3.3933,0.7362,0.2342,0.5,0.6508,0.4062,0.0,0.0,11602.73,0.0,-0.9291,11601.8009,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10841.8009
6179,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1191,11.5076,0.6666,0.1936,0.9999,17.023,0.7097,0.2928,1.0196,15.5782,0.8467,-0.2856,11.3174,0.9528,-0.1752,4.2742,0.7715,-0.2173,4.0888,0.6515,-0.0582,0.0,0.0,17905.258,0.0,0.0256,17905.2836,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17145.2836
6180,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1236,14.176,0.5862,0.1759,0.9894,16.1505,0.4328,-0.1573,1.0231,16.2651,0.8545,-0.3635,12.5655,0.959,-0.1921,3.9411,0.8144,0.1008,2.6587,0.6723,0.3372,0.0,0.0,17526.968,0.0,-0.537,17526.431,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16766.431
6181,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9622,11.6315,0.4573,-0.076,0.9958,16.4451,0.5444,0.0866,1.01,14.9061,0.9027,-0.3507,21.9052,0.8959,-0.2072,3.1644,0.8054,-0.1375,4.1266,0.6969,0.2078,0.0,0.0,18605.636,0.0,-0.5473,18605.0887,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17845.0887
6182,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.675,10.7352,0.5291,0.536,0.9735,17.0699,0.5278,-0.0576,1.0093,16.8075,0.9333,0.1362,13.8134,0.8678,0.0889,4.3831,0.8351,0.0992,3.9136,0.7108,0.4356,0.0,0.0,16976.5,0.0,0.7035,16977.2035,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16217.2035
6183,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1351,9.4615,0.3758,-0.2278,0.9701,12.7725,0.4755,0.0046,1.0106,17.2782,0.8746,0.4423,8.5775,0.8694,0.0021,1.9028,0.8233,0.0665,3.8999,0.6645,-0.0908,0.0,0.0,14871.338,0.0,0.2212,14871.5592,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14111.5592
6184,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5343,10.5885,0.4815,0.091,0.9879,11.7314,0.557,0.3076,1.0207,11.7789,0.8545,-0.0545,7.7355,0.8293,-0.0015,3.9146,0.787,0.4322,2.762,0.6748,0.098,0.0,0.0,22243.034,0.0,0.3426,22243.3766,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,21483.3766
6185,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7946,11.812,0.4233,0.0499,0.9841,6.6014,0.6511,-0.0447,1.0129,8.768,0.8742,0.6074,14.3899,0.8181,0.2585,2.7074,0.8172,0.2507,3.1253,0.7264,-0.0209,0.0,0.0,18541.948,0.0,0.8711,18542.8191,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17782.8191
6186,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.005,14.8288,0.8189,0.094,0.9851,11.3549,0.4398,0.0922,0.9952,8.531,0.9246,-0.0745,14.2648,0.881,-0.0647,2.1532,0.7572,-0.2218,2.6845,0.7007,0.0472,0.0,0.0,17101.9,0.0,0.047,17101.947,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16341.947
6187,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8236,8.6581,0.6094,0.2889,0.9681,9.5629,0.4659,0.2648,1.0089,10.8888,0.9589,-0.1555,13.9992,0.8947,0.0299,3.6281,0.7091,0.1634,3.8704,0.7058,-0.3821,0.0,0.0,18932.968,0.0,0.4281,18933.3961,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18173.3961
6188,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9757,13.5964,0.5974,-0.3357,0.9862,12.3165,0.7098,0.2019,1.0086,19.173,0.9486,0.1028,12.6846,0.913,0.1357,3.1131,0.6576,-0.4375,4.4589,0.6746,-0.456,0.0,0.0,19750.766,0.0,0.1047,19750.8707,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18990.8707
6189,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9434,14.8285,0.502,0.0396,0.9864,5.1436,0.6037,0.1276,1.014,19.4754,0.9052,-0.0933,13.5524,0.9186,-0.0132,2.3366,0.6791,0.5349,4.5809,0.6264,-0.228,0.0,0.0,16698.492,0.0,0.0607,16698.5527,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15938.5527
6190,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0294,12.1424,0.6307,0.4924,1.0009,7.1229,0.533,0.5262,1.0174,11.0899,0.9139,0.2416,11.784,0.8905,-0.4055,3.8055,0.7041,0.0034,2.6904,0.6663,0.115,0.0,0.0,18251.172,0.0,0.8547,18252.0267,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17492.0267
6191,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4529,10.4043,0.6142,0.1996,0.9945,12.9303,0.6843,0.0222,1.0314,12.53,0.9013,-0.141,10.5044,0.9005,0.0393,3.1847,0.726,-0.2085,2.9241,0.6715,0.0055,0.0,0.0,16892.102,0.0,0.1201,16892.2221,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16132.2221
6192,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0575,11.6816,0.6679,-0.1652,0.982,10.6521,0.571,0.2578,1.0289,9.2767,0.8871,0.2921,10.8701,0.8962,0.378,3.7412,0.6709,-0.4077,1.8329,0.6615,0.1747,0.0,0.0,11801.85,0.0,0.7627,11802.6127,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11042.6127
6193,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6483,6.8964,0.5529,-0.2,0.9981,8.181,0.6794,0.6707,1.0338,14.7115,0.8514,0.101,11.4762,0.8787,-0.0189,2.4589,0.71,-0.1968,4.059,0.6689,0.11,0.0,0.0,11646.354,0.0,0.5528,11646.9068,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10886.9068
6194,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7235,11.7742,0.5427,0.1294,1.002,5.7912,0.5805,-0.1417,1.0322,13.9255,0.8426,0.2453,11.966,0.9068,-0.0123,3.2979,0.7164,-0.1717,3.4167,0.6704,0.444,0.0,0.0,13954.93,0.0,0.2207,13955.1507,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13195.1507
6195,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7732,7.0164,0.5404,-0.1223,1.0026,7.9963,0.6322,0.4097,1.0266,15.7452,0.8474,0.0479,8.1727,0.9003,0.0775,1.7711,0.7068,0.1747,1.2291,0.6781,-0.106,0.0,0.0,6373.816,0.0,0.4128,6374.2288,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,5614.2288
6196,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5796,9.4749,0.5744,-0.0357,0.9967,7.8425,0.7075,0.1265,1.0389,13.0838,0.8628,-0.1181,15.1504,0.8646,0.0577,1.7305,0.6686,-0.226,1.458,0.6915,0.1822,0.0,0.0,10860.248,0.0,0.0304,10860.2784,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10100.2784
6197,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8216,13.3028,0.6225,-0.1859,1.0081,6.6341,0.6395,0.4333,1.0432,7.9833,0.8412,-0.1063,12.0698,0.8713,-0.1709,2.8366,0.6976,0.0473,0.5,0.6906,-0.5658,0.0,0.0,8292.208,0.0,-0.0298,8292.1782,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,7532.1782
6198,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9233,12.5071,0.7251,0.5185,0.9899,12.5389,0.6296,0.045,1.0289,10.7488,0.8595,0.3087,7.9952,0.9045,-0.124,2.9103,0.6848,-0.0475,2.5097,0.7592,0.1199,0.0,0.0,10230.854,0.0,0.7482,10231.6022,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9471.6022
6199,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8006,13.7647,0.7256,0.0866,0.999,13.5613,0.7511,0.2156,1.0261,8.7005,0.8632,-0.1832,12.3099,0.9012,-0.0158,2.4176,0.6691,0.0948,2.9616,0.7475,-0.0215,0.0,0.0,10944.228,0.0,0.1032,10944.3312,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10184.3312
6200,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0823,7.0585,0.5747,0.0132,0.9883,10.9449,0.4851,-0.3413,1.0219,18.2796,0.9012,-0.1784,10.0887,0.9266,0.1302,3.2229,0.6804,-0.0085,2.9536,0.6851,0.7387,0.0,0.0,11431.274,0.0,-0.3763,11430.8977,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10670.8977
6201,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1729,6.6107,0.8463,-0.4081,0.9946,10.7935,0.4759,-0.2895,1.0173,3.0,0.8798,0.2825,7.386,0.9094,-0.0945,2.1027,0.7022,-0.2712,2.4122,0.6982,-0.215,0.0,0.0,11845.702,0.0,-0.5096,11845.1924,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11085.1924
6202,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8499,11.0277,0.6598,-0.2064,1.0137,13.701,0.8083,0.1597,1.0187,13.0866,0.9084,-0.2185,16.5926,0.891,0.3754,2.9036,0.6907,0.0097,2.6586,0.6629,0.0825,0.0,0.0,11722.962,0.0,0.1102,11723.0722,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10963.0722
6203,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.373,13.528,0.666,-0.0152,1.0109,12.2304,0.593,0.1688,1.0186,17.7059,0.9054,-0.1161,9.639,0.876,-0.0376,4.6621,0.6633,-0.3018,2.9069,0.6494,0.1435,0.0,0.0,19141.74,0.0,-0.0001,19141.7399,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18381.7399
6204,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8286,6.6949,0.6895,-0.0149,1.0081,10.8163,0.7634,-0.1936,1.0025,21.2659,0.9104,-0.0916,22.3451,0.903,-0.4343,1.7976,0.6946,0.0048,3.9349,0.7179,-0.2261,0.0,0.0,19314.868,0.0,-0.7344,19314.1336,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18554.1336
6205,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0823,11.7252,0.7295,0.4152,1.0019,10.7889,0.5078,0.1819,0.9989,15.695,0.9247,0.0674,7.7771,0.8925,0.2972,2.9996,0.7173,-0.1064,3.6476,0.7228,-0.5198,0.0,0.0,14471.274,0.0,0.9617,14472.2357,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13712.2357
6206,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8639,19.2215,0.6999,0.0309,1.0002,15.5894,0.5025,0.1049,0.9968,17.4575,0.9255,-0.2924,3.1114,0.9119,-0.6798,4.1931,0.6977,-0.1692,1.8908,0.6833,0.3351,0.0,0.0,20468.282,0.0,-0.8364,20467.4456,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,19707.4456
6207,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5348,17.5214,0.5428,0.2596,0.9961,12.5972,0.6382,0.1451,0.9919,11.0809,0.8961,0.2163,14.7552,0.9354,-0.1799,3.0997,0.6902,0.242,4.5246,0.6692,-0.053,0.0,0.0,17303.224,0.0,0.4411,17303.6651,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16543.6651
